transcript	WormBaseGeneID	GeneName	biotype	strain	expression
K02E2.6.1	WBGene00010507	K02E2.6	mRNA	QG556	3.03118313720443
K02E2.6.1	WBGene00010507	K02E2.6	mRNA	QW947	-0.473245337574891
K02E2.6.1	WBGene00010507	K02E2.6	mRNA	QX1212	2.64971036162645
K02E2.6.1	WBGene00010507	K02E2.6	mRNA	QX1233	3.01252279382287
K02E2.6.1	WBGene00010507	K02E2.6	mRNA	QX1792	3.40351277104863
K02E2.6.1	WBGene00010507	K02E2.6	mRNA	QX1793	3.29556219753457
K02E2.6.1	WBGene00010507	K02E2.6	mRNA	QX1794	3.85065294691172
K02E2.6.1	WBGene00010507	K02E2.6	mRNA	RC301	2.96088606037041
K02E2.6.1	WBGene00010507	K02E2.6	mRNA	WN2050	3.50510875263007
K02E2.6.1	WBGene00010507	K02E2.6	mRNA	XZ1513	2.75041152285813
K02E2.6.1	WBGene00010507	K02E2.6	mRNA	XZ1515	3.33588117003353
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	AB1	3.94689436181828
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	BRC20067	4.59011745908726
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	BRC20263	4.24243026391634
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	CB4852	4.60176314795387
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	CB4855	3.94097521200189
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	CB4856	3.26054768399989
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	CB4857	3.9756694049484
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	CB4858	3.56657431399494
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	CX11254	3.79748373953723
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	CX11262	4.00991763443057
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	CX11264	4.31606008823767
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	CX11271	4.45668176073251
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	CX11276	3.61931415351199
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	CX11285	4.02545325958576
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	CX11292	4.33938967689888
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	CX11307	3.31592346018232
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	CX11314	3.38038501767753
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	CX11315	3.45854486917785
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	DL200	3.69795261602363
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	DL226	3.17171638465036
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	DL238	3.95801011365819
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	ECA189	3.56844358716639
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	ECA348	3.2967148881533
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	ECA349	4.066478459304
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	ECA363	0.170691898217584
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	ECA372	3.36464298156061
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	ECA592	2.49479356266698
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	ECA594	2.96816702588873
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	ECA703	3.70089529412275
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	ECA705	3.26535452244939
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	ECA710	3.28369158853176
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	ECA738	3.26059308221313
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	ECA743	3.01970002925535
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	ECA745	3.17965970005526
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	ECA777	4.13707656190291
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	ECA812	3.29654550709785
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	ECA923	3.04164253482182
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	ED3005	4.13847143998846
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	ED3012	4.31296450428094
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	ED3017	3.51492478515071
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	ED3040	3.70021506310654
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	ED3048	4.1826485958927
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	ED3049	3.37081888595783
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	ED3052	4.19251906274081
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	ED3073	4.11147385628055
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	ED3077	4.01194592390799
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	EG4347	4.38368939350374
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	EG4724	4.04811540235536
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	EG4946	4.261445015184
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	GXW1	4.68729121305367
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	JT11398	3.30135530442698
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	JU1088	4.05118651149036
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	JU1172	4.50078623650169
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	JU1200	4.23099575222353
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	JU1212	4.0724554949496
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	JU1213	3.764459606509
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	JU1242	4.39850061075002
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	JU1246	4.09132469132406
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	JU1395	4.3917648409415
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	JU1409	4.04295319516535
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	JU1440	3.77224586240453
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	JU1491	4.23224892131215
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	JU1530	4.40115382280521
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	JU1543	4.06494222062258
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	JU1568	3.21482865578559
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	JU1581	4.33097311310163
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	JU1586	3.50443075858595
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	JU1652	4.47110595038175
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	JU1666	4.35723548517749
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	JU1792	4.33391461950672
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	JU1793	4.44559956057599
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	JU1808	4.53818695804354
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	JU1896	2.91234747473257
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	JU1934	4.0568186915814
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	JU2001	3.8599237504324
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	JU2007	2.96847086726459
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	JU2016	4.33687495859141
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	JU2017	3.4732649973887
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	JU2106	2.58359094174884
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	JU2131	4.56112019578901
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	JU2141	4.57963433301539
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	JU2234	4.70735218585603
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	JU2250	3.47071277634237
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	JU2257	4.07350708423342
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	JU2464	3.88653240949154
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	JU2466	4.21446776395164
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	JU2478	3.7532990073433
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	JU2513	3.90597808199987
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	JU2519	3.70302956357617
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	JU2522	3.48642172658205
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	JU2526	3.57163381665555
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	JU2534	3.9176189403187
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	JU2565	4.60989239726952
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	JU2566	4.20366485807002
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	JU2570	4.5402931184291
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	JU2572	4.22844387316407
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	JU2575	4.60845355434808
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	JU2576	3.35194230809593
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	JU2578	4.31978071001031
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	JU2581	4.31626520503539
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	JU2586	4.05041052460256
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	JU2592	4.63211056478018
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	JU2600	4.39315679438331
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	JU2610	4.62998301548413
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	JU2619	3.94347678510624
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	JU2811	3.71541264309167
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	JU2838	4.11145610265
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	JU2841	4.11268301469734
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	JU2853	4.50905300218628
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	JU2862	3.83890042376276
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	JU2866	4.13832892101635
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	JU2879	4.08035975813889
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	JU2906	4.54801371007981
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	JU2907	4.11371312538394
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	JU310	3.34006239051956
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	JU311	4.33191872022606
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	JU3128	4.0316495559737
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	JU3132	4.21172801336415
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	JU3134	4.3379033759635
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	JU3140	4.47258047361432
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	JU3144	4.37566512507658
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	JU323	4.70424003997112
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	JU346	3.99980389061174
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	JU360	4.24639104453997
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	JU367	3.99235020621662
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	JU394	3.80783449918151
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	JU397	4.61686257887323
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	JU406	4.64351739998189
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	JU440	3.951590936357
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	JU642	3.1579587430149
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	JU774	4.45317890088364
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	JU775	3.48022465796023
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	JU778	3.50267134642371
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	JU782	4.0181029536589
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	JU792	3.80233368795058
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	JU830	4.40076308164473
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	JU847	4.16346053083948
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	KR314	4.35148864345042
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	LKC34	3.59303937757128
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	MY1	4.62409735482839
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	MY10	4.14685144192033
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	MY16	3.39436822084159
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	MY18	3.41829902105252
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	MY2147	3.35355244295003
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	MY2212	4.55564253083112
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	MY23	3.48596342249642
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	MY2573	4.59769407126588
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	MY2585	3.21350734529904
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	MY2713	3.35475990029744
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	MY518	3.39928174936909
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	MY772	3.50617617414853
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	MY795	3.6649388486874
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	MY920	4.17498376454898
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	N2	3.84222795574319
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	NIC1	3.93351291591573
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	NIC166	4.03947558849269
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	NIC199	3.42792814173559
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	NIC2	3.88021928072929
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	NIC207	4.15752845702312
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	NIC231	4.45886519177335
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	NIC236	4.08225038454229
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	NIC242	3.11780925995966
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	NIC251	1.69830818906241
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	NIC252	3.57212905826099
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	NIC255	4.50447753872015
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	NIC256	3.48184539172477
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	NIC258	3.93007614651456
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	NIC259	2.76024498705772
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	NIC260	4.12499104678273
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	NIC261	3.92478892120605
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	NIC265	0.248942603608452
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	NIC266	2.90172318508369
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	NIC267	4.66673659095612
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	NIC268	4.51613219252588
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	NIC271	3.76153009584898
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	NIC274	4.4890839994898
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	NIC275	4.05916266152054
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	NIC276	3.83175339461773
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	NIC277	3.99294479862658
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	NIC3	4.02904845273533
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	NIC501	3.54513641989418
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	NIC511	3.48734891238087
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	NIC513	4.09774253316645
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	NIC514	4.23103714756171
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	NIC515	3.41903924948899
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	NIC523	4.18203792565014
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	NIC526	3.09726377779497
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	NIC527	4.67535040839318
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	NIC528	4.10645775684997
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	NIC529	4.59913450060883
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	PB306	3.51615144655308
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	PS2025	3.20727769425305
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	PX179	4.05532269061157
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	QG2075	3.80030156209973
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	QG556	4.41935088897079
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	QW947	4.12895339845754
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	QX1212	3.72159269372437
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	QX1233	4.05676959094062
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	QX1791	4.39681660729808
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	QX1792	3.83739627528732
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	QX1793	2.92643168439675
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	QX1794	3.21678366890407
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	RC301	4.42887912401163
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	WN2050	3.88747015068114
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	XZ1513	3.1263829416292
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	XZ1515	2.33791895388819
W04A4.2.1	WBGene00012231	W04A4.2	mRNA	XZ1516	0.689255448010695
W04B5.1	WBGene00021018	W04B5.1	pseudogenic_transcript	AB1	1.37807730719931
W04B5.1	WBGene00021018	W04B5.1	pseudogenic_transcript	BRC20067	2.53165188123894
W04B5.1	WBGene00021018	W04B5.1	pseudogenic_transcript	BRC20263	2.29646242391278
W04B5.1	WBGene00021018	W04B5.1	pseudogenic_transcript	CB4852	2.93228207885529
W04B5.1	WBGene00021018	W04B5.1	pseudogenic_transcript	CB4855	1.89320992387492
W04B5.1	WBGene00021018	W04B5.1	pseudogenic_transcript	CB4856	2.43002627218507
W04B5.1	WBGene00021018	W04B5.1	pseudogenic_transcript	CB4857	3.28463742025733
W04B5.1	WBGene00021018	W04B5.1	pseudogenic_transcript	CB4858	2.57579377899872
W04B5.1	WBGene00021018	W04B5.1	pseudogenic_transcript	CX11254	3.05591866581271
W04B5.1	WBGene00021018	W04B5.1	pseudogenic_transcript	CX11262	2.47376697656767
W04B5.1	WBGene00021018	W04B5.1	pseudogenic_transcript	CX11264	4.1953633735682
W04B5.1	WBGene00021018	W04B5.1	pseudogenic_transcript	CX11271	3.20798903692535
W04B5.1	WBGene00021018	W04B5.1	pseudogenic_transcript	CX11276	2.09129531772735
W04B5.1	WBGene00021018	W04B5.1	pseudogenic_transcript	CX11285	2.9526643713906
W04B5.1	WBGene00021018	W04B5.1	pseudogenic_transcript	CX11292	2.71958951466829
W04B5.1	WBGene00021018	W04B5.1	pseudogenic_transcript	CX11307	3.56176793156195
W04B5.1	WBGene00021018	W04B5.1	pseudogenic_transcript	CX11314	1.71942674549027
W04B5.1	WBGene00021018	W04B5.1	pseudogenic_transcript	CX11315	2.9945417428531
W04B5.1	WBGene00021018	W04B5.1	pseudogenic_transcript	DL200	2.2790509913444
W04B5.1	WBGene00021018	W04B5.1	pseudogenic_transcript	DL226	2.67697979114579
W04B5.1	WBGene00021018	W04B5.1	pseudogenic_transcript	DL238	-1
W04B5.1	WBGene00021018	W04B5.1	pseudogenic_transcript	ECA189	3.53882841275768
W04B5.1	WBGene00021018	W04B5.1	pseudogenic_transcript	ECA348	2.7374532297551
W04B5.1	WBGene00021018	W04B5.1	pseudogenic_transcript	ECA349	3.6108254745097
W04B5.1	WBGene00021018	W04B5.1	pseudogenic_transcript	ECA363	2.35774059470197
W04B5.1	WBGene00021018	W04B5.1	pseudogenic_transcript	ECA372	2.5478051194455
W04B5.1	WBGene00021018	W04B5.1	pseudogenic_transcript	ECA592	1.02319174389111
W04B5.1	WBGene00021018	W04B5.1	pseudogenic_transcript	ECA594	0.698799300327824
W04B5.1	WBGene00021018	W04B5.1	pseudogenic_transcript	ECA703	3.40716340832738
W04B5.1	WBGene00021018	W04B5.1	pseudogenic_transcript	ECA705	1.50375755867072
W04B5.1	WBGene00021018	W04B5.1	pseudogenic_transcript	ECA710	3.33003971038522
W04B5.1	WBGene00021018	W04B5.1	pseudogenic_transcript	ECA738	2.86899456061265
W04B5.1	WBGene00021018	W04B5.1	pseudogenic_transcript	ECA743	1.71865448932946
W04B5.1	WBGene00021018	W04B5.1	pseudogenic_transcript	ECA745	2.77003328940113
W04B5.1	WBGene00021018	W04B5.1	pseudogenic_transcript	ECA777	4.73684214523142
W04B5.1	WBGene00021018	W04B5.1	pseudogenic_transcript	ECA812	2.15420117403077
W04B5.1	WBGene00021018	W04B5.1	pseudogenic_transcript	ECA923	1.41570075415488
W04B5.1	WBGene00021018	W04B5.1	pseudogenic_transcript	ED3005	2.91365148137438
W04B5.1	WBGene00021018	W04B5.1	pseudogenic_transcript	ED3012	2.817985477148
W04B5.1	WBGene00021018	W04B5.1	pseudogenic_transcript	ED3017	0.634181426812971
W04B5.1	WBGene00021018	W04B5.1	pseudogenic_transcript	ED3040	2.20457075935663
W04B5.1	WBGene00021018	W04B5.1	pseudogenic_transcript	ED3048	2.18580254282683
W04B5.1	WBGene00021018	W04B5.1	pseudogenic_transcript	ED3049	1.01116512496086
W04B5.1	WBGene00021018	W04B5.1	pseudogenic_transcript	ED3052	3.78806809627091
W04B5.1	WBGene00021018	W04B5.1	pseudogenic_transcript	ED3073	2.5824467521828
W04B5.1	WBGene00021018	W04B5.1	pseudogenic_transcript	ED3077	2.34122810483613
W04B5.1	WBGene00021018	W04B5.1	pseudogenic_transcript	EG4347	2.4155435707373
W04B5.1	WBGene00021018	W04B5.1	pseudogenic_transcript	EG4724	2.89356051683951
W04B5.1	WBGene00021018	W04B5.1	pseudogenic_transcript	EG4946	2.36924583674214
W04B5.1	WBGene00021018	W04B5.1	pseudogenic_transcript	GXW1	3.07650608141388
W04B5.1	WBGene00021018	W04B5.1	pseudogenic_transcript	JT11398	1.9295632894349
W04B5.1	WBGene00021018	W04B5.1	pseudogenic_transcript	JU1088	2.77121810913984
W04B5.1	WBGene00021018	W04B5.1	pseudogenic_transcript	JU1172	2.50608222080898
W04B5.1	WBGene00021018	W04B5.1	pseudogenic_transcript	JU1200	2.22567649078019
W04B5.1	WBGene00021018	W04B5.1	pseudogenic_transcript	JU1212	1.68707621276469
W04B5.1	WBGene00021018	W04B5.1	pseudogenic_transcript	JU1213	2.23065322422392
W04B5.1	WBGene00021018	W04B5.1	pseudogenic_transcript	JU1242	2.88820064419552
W04B5.1	WBGene00021018	W04B5.1	pseudogenic_transcript	JU1246	2.40935396372217
W04B5.1	WBGene00021018	W04B5.1	pseudogenic_transcript	JU1395	2.59957648975057
W04B5.1	WBGene00021018	W04B5.1	pseudogenic_transcript	JU1409	2.2020771603609
W04B5.1	WBGene00021018	W04B5.1	pseudogenic_transcript	JU1440	1.80986113379268
W04B5.1	WBGene00021018	W04B5.1	pseudogenic_transcript	JU1491	3.02561759526138
W04B5.1	WBGene00021018	W04B5.1	pseudogenic_transcript	JU1530	3.65319603324904
W04B5.1	WBGene00021018	W04B5.1	pseudogenic_transcript	JU1543	2.0159905108907
W04B5.1	WBGene00021018	W04B5.1	pseudogenic_transcript	JU1568	1.13029277867843
W04B5.1	WBGene00021018	W04B5.1	pseudogenic_transcript	JU1581	2.55696461667411
W04B5.1	WBGene00021018	W04B5.1	pseudogenic_transcript	JU1586	2.18046499673754
W04B5.1	WBGene00021018	W04B5.1	pseudogenic_transcript	JU1652	2.59255819746835
W04B5.1	WBGene00021018	W04B5.1	pseudogenic_transcript	JU1792	3.2884469647957
W04B5.1	WBGene00021018	W04B5.1	pseudogenic_transcript	JU1793	3.98613998241041
W04B5.1	WBGene00021018	W04B5.1	pseudogenic_transcript	JU1808	3.67632424603001
W04B5.1	WBGene00021018	W04B5.1	pseudogenic_transcript	JU1896	0.567549070694918
W04B5.1	WBGene00021018	W04B5.1	pseudogenic_transcript	JU1934	2.50793910336952
W04B5.1	WBGene00021018	W04B5.1	pseudogenic_transcript	JU2001	2.33563652737956
W04B5.1	WBGene00021018	W04B5.1	pseudogenic_transcript	JU2007	2.6523986643525
W04B5.1	WBGene00021018	W04B5.1	pseudogenic_transcript	JU2016	2.25843163132054
W04B5.1	WBGene00021018	W04B5.1	pseudogenic_transcript	JU2017	1.58399034045983
W04B5.1	WBGene00021018	W04B5.1	pseudogenic_transcript	JU2106	1.0252575148584
W04B5.1	WBGene00021018	W04B5.1	pseudogenic_transcript	JU2131	3.60660750443007
W04B5.1	WBGene00021018	W04B5.1	pseudogenic_transcript	JU2141	3.5200801901479
W04B5.1	WBGene00021018	W04B5.1	pseudogenic_transcript	JU2234	2.60451162784938
W04B5.1	WBGene00021018	W04B5.1	pseudogenic_transcript	JU2250	2.79537890669155
W04B5.1	WBGene00021018	W04B5.1	pseudogenic_transcript	JU2257	1.82320067754897
W04B5.1	WBGene00021018	W04B5.1	pseudogenic_transcript	JU2464	2.18604750082913
W04B5.1	WBGene00021018	W04B5.1	pseudogenic_transcript	JU2466	3.23054075653563
W04B5.1	WBGene00021018	W04B5.1	pseudogenic_transcript	JU2478	2.73615940298628
W04B5.1	WBGene00021018	W04B5.1	pseudogenic_transcript	JU2519	3.70289590972331
W04B5.1	WBGene00021018	W04B5.1	pseudogenic_transcript	JU2522	2.16487115235033
W04B5.1	WBGene00021018	W04B5.1	pseudogenic_transcript	JU2526	3.70836839833151
W04B5.1	WBGene00021018	W04B5.1	pseudogenic_transcript	JU2534	1.30063554507279
W04B5.1	WBGene00021018	W04B5.1	pseudogenic_transcript	JU2565	2.44160571533814
W04B5.1	WBGene00021018	W04B5.1	pseudogenic_transcript	JU2566	2.39972164799437
W04B5.1	WBGene00021018	W04B5.1	pseudogenic_transcript	JU2570	3.89591207415555
W04B5.1	WBGene00021018	W04B5.1	pseudogenic_transcript	JU2572	3.13685033005828
W04B5.1	WBGene00021018	W04B5.1	pseudogenic_transcript	JU2575	3.07206184266577
W04B5.1	WBGene00021018	W04B5.1	pseudogenic_transcript	JU2576	2.82285115511855
W04B5.1	WBGene00021018	W04B5.1	pseudogenic_transcript	JU2578	2.47341915745559
W04B5.1	WBGene00021018	W04B5.1	pseudogenic_transcript	JU2581	2.94724736518228
W04B5.1	WBGene00021018	W04B5.1	pseudogenic_transcript	JU2586	2.35693142162468
W04B5.1	WBGene00021018	W04B5.1	pseudogenic_transcript	JU2592	3.0389443595411
W04B5.1	WBGene00021018	W04B5.1	pseudogenic_transcript	JU2600	3.26248199667498
W04B5.1	WBGene00021018	W04B5.1	pseudogenic_transcript	JU2610	3.60487202038943
W04B5.1	WBGene00021018	W04B5.1	pseudogenic_transcript	JU2619	2.67318873041487
W04B5.1	WBGene00021018	W04B5.1	pseudogenic_transcript	JU2811	2.23205799810356
W04B5.1	WBGene00021018	W04B5.1	pseudogenic_transcript	JU2838	3.43618803959568
